id,taskid,filename,visitid,customername,storetype,salesgroup,distr_chan,mastertaskname,salescampaignname,salescyclename,sales_office,mrchr_visitdate,filepath,label
46,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
47,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
48,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
49,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
50,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
51,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_五月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
52,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_201703,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
53,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
54,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_201702,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
55,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
56,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
57,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_201702,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
58,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
59,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
60,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
61,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_201701,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
62,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
63,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
64,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
65,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
66,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
67,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_201703,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
68,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
69,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_201703,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
70,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
71,00930b1a-9a56-4a03-a424-c49523aa81b1-MySales,00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,48e738eb-e62d-473b-b503-644a189be03e-MySales,家樂福沙鹿店,hyper,Carrefour 家樂福,,TW_Task_促銷陳列調查_C4_DM11,TW_Campaign_C4_2017Mar,TW_Cycle_CF_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00930b1a-9a56-4a03-a424-c49523aa81b1-MyRep-D860BD34-68F8-41A3-96C9-7EDAF6B4FA93.jpg,Johnson Baby
72,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
73,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,test1,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
74,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_.七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
75,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
76,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_五月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
77,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_201703,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
78,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_.八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
79,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_.九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
80,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
81,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_201702,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
82,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_.六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
83,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_.十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
84,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_201701,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-1F0C387C-2ECE-44EB-9908-8A4855FD16E4.jpg,Johnson Baby
85,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,Johnson Baby
86,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,test1,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,Johnson Baby
87,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_.七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,Johnson Baby
88,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,Johnson Baby
89,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_五月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,Johnson Baby
90,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_201703,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,Johnson Baby
91,00c76f87-0c6a-413d-8116-6d7f49d66838-MySales,00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,32364901-50f1-4fc3-84df-36c7b379b404-MySales,全聯屏東廣東店,super,PX 全聯,,TW_Task_PX_陳列調查_3/3-5/4,TW_Campaigns_PX_2017Apr,TW_Cyacle_PX_.八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\00c76f87-0c6a-413d-8116-6d7f49d66838-MyRep-5047A72F-421B-4920-A304-04CD62F786DA.jpg,Johnson Baby
